EAN,CodigoInterno,NombreProducto,Categoria,Subcategoria,Marca,Fabricante,PrecioLista,PrecioOferta,TipoOferta,URL,SKU,ProductId,ClusterId,ClusterNombre
7792750000937,194491053,Filetes Anchoa En Aceite Marbella 90gr,Conservas Y Enlatados,Conservas > Conservas De Pescado,Marbella,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | Almacen - Flash Diciembre | Ofertas del día - Exclusivas | Sin cucarda Financiacion | Almacén | Llevás 2, 2da al 80%  - Adelanto MasOfertas - Gian | Navidad 22 - Conservas | Navidad 22 - Filtro - Conservas y Aderezos | Navidad 22 - Filtro - Atunes y otros | Pascuas - Conservas Pescado y Vegetales | Lo mejor de tus comidas navideñas | Licencia DC | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/filetes-anchoa-en-aceite-marbella-90gr-2/p,150640,150640,3454,Almacen
7790580129989,205916221,Flan Dulce De Leche Godet 25 Gr,Reposteria,Postres Y Flanes,Godet,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko tortas | FLASH - SELECCIONADOS 40% | Sin cucarda Financiacion | 2da al 80% - Especial Almacen - Promo | Especial Almacén | 2da al 80% - Promo - Hotsale-week | Hotsale 23 super - todo 40 y 2do al 80% | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/flan-dulce-de-leche-godet-25-gr-2/p,161277,161277,3454,Almacen
7790971001948,206782373,Flan Ravana De Dulce De Leche 60gr,Reposteria,Postres Y Flanes,RAVANA,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko tortas | Sin cucarda Financiacion | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/flan-ravana-de-dulce-de-leche-60gr-2/p,162933,162933,3454,Almacen
7790971001931,190704909,Flan Ravana De Vainilla 60gr,Reposteria,Postres Y Flanes,RAVANA,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko tortas | Sin cucarda Financiacion | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/flan-ravana-de-vainilla-60gr-2/p,149078,149078,3454,Almacen
7622300871499,3057995,Flan Royal Chocolate 60 Gr,Reposteria,Postres Y Flanes,Royal,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko tortas | Sin cucarda Financiacion | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/flan-royal-chocolate-60-gr-2/p,32075,32069,3454,Almacen
7622300871550,3057990,Flan Royal Vainilla 60gr,Reposteria,Postres Y Flanes,Royal,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko tortas | Sin cucarda Financiacion | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/flan-royal-vainilla-60-gr-3/p,12992,12992,3454,Almacen
7622300871581,12172501,Flan Royal Vainilla Light 16 Gr,Reposteria,Postres Y Flanes,Royal,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko tortas | Sin cucarda Financiacion | 2da al 80% - Promo - Hotsale-week | Hotsale 23 super - todo 40 y 2do al 80% | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/flan-royal-vainilla-light-16-gr-2/p,31656,31651,3454,Almacen
7791113001536,20895040,Flan Sabor Vainilla Emeth 6x60gr,Reposteria,Postres Y Flanes,Emeth,,0.0,0.0,Más Online | Almacén | leyDeGondolas | Cucarda SIN TACC | kiosko tortas | Sin cucarda Financiacion | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/flan-sabor-vainilla-emeth-6x60gr-2/p,32097,32093,3454,Almacen
7798080522118,208288815,Frasco De Pepinillo La Toscana 180gr,Conservas Y Enlatados,Conservas > Conservas De Verdura Y Legumbres,La Toscana,,0.0,0.0,Más Online | Almacén | leyDeGondolas | De Fiestas - 3X2 | Sin cucarda Financiacion | Fiestas Super - Almacen | DE FIESTAS 5 - 35% | Navidad 22 - Conservas | Navidad 22 - Filtro - Conservas de Verduras y Legumbres | Mas Club Lunes 15% | Almacen | Derrumbe de precios - Almacén | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/frasco-de-pepinillo-la-toscana-180gr-2/p,166135,166135,3454,Almacen
7501017004379,102645198,Frijoles La Costeña Negros Refritos Lata 400gr,Conservas Y Enlatados,Conservas > Conservas De Verdura Y Legumbres,Generico,,0.0,0.0,Sin cucarda Financiacion | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/frijoles-la-costena-negros-refritos-lata-400gr-2/p,212006,212006,3454,Almacen
7795933203224,195462852,Frutillas Enteras Bahia En Lata 520gr,Conservas Y Enlatados,Conservas > Conservas De Frutas,Bahia,,0.0,0.0,MASCLUB - NAVIDAD | Sin cucarda Financiacion | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/frutillas-enteras-bahia-en-lata-520gr-2/p,215973,215941,3454,Almacen
7790580123925,215868524,Frutillas Ácidas Mogul Sabor Frutilla 500 Gr,Kiosco,Golosinas > Gomitas Y Masticables,Mogul,,0.0,0.0,Sin cucarda Financiacion | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/frutillas-acidas-mogul-sabor-frutilla-500-gr-2/p,225175,224638,3454,Almacen
7790040129559,192430096,Galletas Bagley Salvado Crackers 169gr,Desayunos Y Meriendas,Galletitas Saladas > Galletitas De Agua,Bagley,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko galletitas saladas | Sin cucarda Financiacion | Desayuno 2 -PREPARÁ TU SEMANA | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletas-bagley-salvado-crackers-169gr-2/p,150009,150009,3454,Almacen
7798360810188,212322609,Galletas Confites De Colores Kukinas 80gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Kukinas,,0.0,0.0,"Más Online | Almacén | kiosko galletitas dulces | Sin cucarda Financiacion | Flash- Galletitas Dulces 3x2 | Vuelta al Cole - Snacks | Dia del amigo - Merendá con amigos | Dia del amigo - Filtro - Galletitas | Especial Almacén - General | Especial Almacén - Desayuno | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletas-confites-de-colores-kukinas-80gr-2/p,178460,178460,3454,Almacen
7790040129542,192430093,Galletas Crackers Bagley Salvado Sin Sal 169gr,Desayunos Y Meriendas,Galletitas Saladas > Galletitas De Agua,Bagley,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko galletitas saladas | Sin cucarda Financiacion | Desayuno 2 -PREPARÁ TU SEMANA | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletas-crackers-bagley-salvado-sin-sal-169gr-2/p,150010,150010,3454,Almacen
7622300872830,20242405,Galletas Dulces Cerealitas Avena Y Coco 231gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Cerealitas,,0.0,0.0,"kiosko galletitas dulces | Sin cucarda Financiacion | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletas-dulces-cerealitas-avena-y-coco-231gr-2/p,215312,215278,3454,Almacen
7791376000864,102970165,Galletas Dulces Con Chips Gold Mundo 200gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Gold Mundo,,0.0,0.0,"kiosko galletitas dulces | Ofertas de la Semana | Sin cucarda Financiacion | MasOfertas - Desayuno y Golosinas | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletas-dulces-con-chips-gold-mundo-200gr-2/p,215250,215216,3454,Almacen
7790040130982,205691678,Galletas Macucas Chips 118gr,Desayunos Y Meriendas,Galletitas Dulces,Macucas,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | kiosko galletitas dulces | MS Almacen alfajores y galletitas | MS Almacen galletitas | Sin cucarda Financiacion | Días que si - Almacén | Días que si - Almacen | Dia del amigo - Merendá con amigos | Dia del amigo - Filtro - Galletitas | Especial Almacén - General | Especial Almacén - Desayuno | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletas-macucas-chips-118gr-2/p,160366,160366,3454,Almacen
7791376000222,102970163,Galletas Mini Palmeritas Gold Mundo 250gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Gold Mundo,,0.0,0.0,"kiosko galletitas dulces | Ofertas de la Semana | Sin cucarda Financiacion | MasOfertas - Desayuno y Golosinas | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletas-mini-palmeritas-gold-mundo-250gr-2/p,215249,215215,3454,Almacen
7790040139176,215742759,Galletas Polvorita Vainilla Rellena De Frutilla 80gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Rellenas,Polvoritas,,0.0,0.0,"10 - Galletitas Selección | kiosko galletitas dulces | Sin cucarda Financiacion | Desayuno | Aniversario - Destacados | Aniversario - Galletitas y pastas | Flash- Galletitas Dulces 3x2 | BF - Filtro - Galletitas y Cereales | BF - Todo 3X2 | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | DESAYUNA-PREPARÁ TU SEMANA | Postres - PREPARÁ TU SEMANA | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletas-polvorita-vainilla-rellena-de-frutilla-80gr-2/p,215263,215229,3454,Almacen
7793890253337,192616604,Galletas Salmas Sanissimo De Maiz 144gr,Desayunos Y Meriendas,Galletitas Dulces,SANISSIMO,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko galletitas dulces | Sin cucarda Financiacion | Mas Club Lunes 15% | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletas-salmas-sanissimo-de-maiz-144gr-2/p,150165,150165,3454,Almacen
7790040929609,3041941,Galletas Surtido Bagley 400 Gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Bagley,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | kiosko galletitas dulces | MS Almacen alfajores y galletitas | MS Almacen galletitas | Sin cucarda Financiacion | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletas-surtido-bagley-400-gr-2/p,13224,13224,3454,Almacen
7622202293740,13547439,Galletita Club Social Sabor Original 144 Gr,Snacks,Snacks Salados > Otros Snacks,Club Social,,0.0,0.0,De Fiestas - Tus Destacados | Más Online | Almacén | leyDeGondolas | De Fiestas - 3X2 | MasOfertas - 35% | kiosko snack | Sin cucarda Financiacion | DE FIESTAS 5 - 35% | Navidad 22 - Picada | Navidad 22 - Filtro - Galletitas Saladas | Vuelta al Cole - Snacks | Cupon Snacks 20% | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletitas-club-social-original-144-gr-2/p,41160,41157,3454,Almacen
7891962050713,205805992,Galletita De Chocolate Bauducco Con Chips 40gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Bauducco,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko galletitas dulces | Sin cucarda Financiacion | Dia del amigo - Merendá con amigos | Dia del amigo - Chocolates y golosinas | Especial Almacén - General | Especial Almacén - Desayuno | Mas Club Lunes 15% | CheckOut | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletita-de-chocolate-bauducco-con-chips-40gr-2/p,160741,160741,3454,Almacen
7790263119689,215669081,Galletita Dulce Okebon Vainilla Panal 222gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Okebon,,0.0,0.0,"kiosko galletitas dulces | Sin cucarda Financiacion | Flash- Galletitas Dulces 3x2 | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletita-dulce-okebon-vainilla-panal-222gr-2/p,215283,215249,3454,Almacen
7790040177901,3041770,Galletitas Acaramelada Vocacion 150gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Vocacion,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | kiosko galletitas dulces | MS Almacen alfajores y galletitas | MS Almacen galletitas | Sin cucarda Financiacion | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletitas-acaramelada-vocacion-150gr-2/p,13145,13145,3454,Almacen
7798128410278,3086250,Galletitas Anillitos Bañadas Chocolate Aglu Sin Tacc X 150 Gr,Desayunos Y Meriendas,Galletitas Dulces,Aglu,,0.0,0.0,Más Online | Almacén | leyDeGondolas | Cucarda SIN TACC | kiosko galletitas dulces | Kiosko sin tacc | MS Almacen Sin tacc y veganos | Sin cucarda Financiacion | Especial Celíacos | Mas Club Lunes 15% | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletitas-anillitos-banadas-chocolate-aglu-sin-tacc-x-150-gr-2/p,16290,16291,3454,Almacen
7791120098352,167832444,Galletitas Arroz Dips Molinos Ala Horneados X 120 Gr,Desayunos Y Meriendas,Galletas De Arroz,Molinos Ala,,0.0,0.0,Vic - MKT | Más Online | Almacén | leyDeGondolas | kiosko galletitas saladas | Sin cucarda Financiacion | CyberMonday - Super - destacados | CyberMonday - Super - Desayuno | CyberMonday - Super - TODO 2X1 | CyberMonday - Filtro - Galletitas y más | Regional Almacén | Ofertazos - Filtro - Desayuno | Licencia DC | Prepará tu semana- mas ofertas | Desayuno 2 -PREPARÁ TU SEMANA | Mas Club Lunes 15% | 20240301 a 20240310 Changazo Super - 2da al 70% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletitas-arroz-dips-molinos-ala-horneados-x-120-gr-2/p,142446,142446,3454,Almacen
7622300335052,3041024,Galletitas Banada Snacky Terrabusi 60 Gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Terrabusi,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko galletitas dulces | Sin cucarda Financiacion | Mâs Ofertas - Almacén - Perfumería | Terrabusi | MasOfertas - Desayuno y Golosinas | Mas Club Lunes 15% | Apertura Campana Total | Especial Reyes|Food | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletitas-banada-snacky-terrabusi-60-gr-2/p,12951,12951,3454,Almacen
7891962050706,205805994,Galletitas Bauducco Con Chips Chocolate 40gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Bauducco,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko galletitas dulces | Sin cucarda Financiacion | Dia del amigo - Merendá con amigos | Dia del amigo - Chocolates y golosinas | Especial Almacén - General | Especial Almacén - Desayuno | Mas Club Lunes 15% | CheckOut | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletitas-bauducco-con-chips-chocolate-40gr-2/p,160742,160742,3454,Almacen
7891962058306,205798217,Galletitas Bauducco Rellenas De Guayaba 112gr,Desayunos Y Meriendas,Galletitas Dulces,Bauducco,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | 10 - Galletitas Selección | kiosko galletitas dulces | MS Almacen alfajores y galletitas | MS Almacen galletitas | Sin cucarda Financiacion | BF - Filtro - Galletitas y Cereales | BF - Todo 3X2 | Dia del amigo - Merendá con amigos | Dia del amigo - Filtro - Galletitas | Especial Almacén - General | Especial Almacén - Desayuno | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletitas-bauducco-rellenas-de-guayaba-112gr-2/p,160736,160736,3454,Almacen
7798113152206,212871862,Galletitas Black Dale 115gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Rellenas,Dale,,0.0,0.0,"Más Online | Almacén | 10 - Galletitas Selección | kiosko galletitas dulces | Sin cucarda Financiacion | BF - Filtro - Galletitas y Cereales | BF - Todo 3X2 | Dia del amigo - Merendá con amigos | Dia del amigo - Filtro - Galletitas | Especial Almacén - General | Especial Almacén - Desayuno | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Anses Incluidos Marzo 24 | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletitas-black-dale-115gr-2/p,182224,182224,3454,Almacen
7622300829087,13311503,Galletitas Boca De Dama Terrabusi 160 Gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Terrabusi,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | kiosko galletitas dulces | MS Almacen alfajores y galletitas | MS Almacen galletitas | Sin cucarda Financiacion | Terrabusi | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletitas-boca-de-dama-terrabusi-160-gr-2/p,22164,22188,3454,Almacen
7798125810408,23095443,Galletitas Chips Tubo Tostex 90 Gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Tostex,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | kiosko galletitas dulces | MS Almacen alfajores y galletitas | MS Almacen galletitas | Sin cucarda Financiacion | Dia del amigo - Merendá con amigos | Dia del amigo - Filtro - Galletitas | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletitas-chips-tubo-tostex-90-gr-2/p,37117,37114,3454,Almacen
7790040534803,3041907,Galletitas Chocolate Formis 108 Gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Rellenas,Formis,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | 10 - Galletitas Selección | Pauta - Almacen Maratón | kiosko galletitas dulces | MS Almacen alfajores y galletitas | MS Almacen galletitas | Sin cucarda Financiacion | BF - Filtro - Galletitas y Cereales | BF - Todo 3X2 | Dia del amigo - Merendá con amigos | Dia del amigo - Filtro - Galletitas | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Desayuno 2 -PREPARÁ TU SEMANA | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletitas-chocolate-formis-108-gr-2/p,13191,13191,3454,Almacen
7622300869915,13849132,Galletitas Chocolate Oreo 117 Gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Rellenas,Oreo,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | Desayuno - Regional | 10 - Galletitas Selección | kiosko galletitas dulces | MS Almacen alfajores y galletitas | Ofertas de la Semana | MS Almacen galletitas | Sin cucarda Financiacion | Ofertazos MDZ | Oreo | BF - Filtro - Galletitas y Cereales | BTS - Para el recreo | BF - Todo 3X2 | Dia del amigo - Merendá con amigos | Dia del amigo - Filtro - Galletitas | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Especial Reyes|Food | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletitas-chocolate-oreo-117-gr-2/p,22188,22213,3454,Almacen
7622201806514,205576781,Galletitas Chocolate Oreo 118 Gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Rellenas,Oreo,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | Mas Promociones Exclusivas | Desayuno - Regional | 10 - Galletitas Selección | promociones exclusivas | Vic - MKT | kiosko galletitas dulces | MS Almacen alfajores y galletitas | Ofertas de la Semana | MS Almacen galletitas | super 2do al 70% | Sin cucarda Financiacion | Ofertazos MDZ | Oreo | BF - Filtro - Galletitas y Cereales | Black almacen | BF - Filtro desayuno | Desayuno verano Food | BTS - Para el recreo | Especial Almacén | BF - Todo 3X2 | Desayuno y Chocolates | Dia del amigo - Merendá con amigos | Dia del amigo - Filtro - Galletitas | Especial Almacén - General | Especial Almacén - Desayuno | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletitas-chocolate-oreo-118-gr-2/p,159870,159870,3454,Almacen
8008698013021,169200841,Galletitas Chocolate Schar Chocochips Sin Tacc X 100 Gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Schar,,0.0,0.0,Más Online | Almacén | leyDeGondolas | Cucarda SIN TACC | kiosko galletitas dulces | Kiosko sin tacc | MS Almacen Sin tacc y veganos | Sin cucarda Financiacion | Especial Celíacos | Mas Club Lunes 15% | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletitas-chocolate-schar-chocochips-sin-tacc-x-100-gr-2/p,143651,143651,3454,Almacen
7798181510441,15346657,Galletitas Chocolate Smams 250 Gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Smams,,0.0,0.0,Más Online | Almacén | leyDeGondolas | Cucarda SIN TACC | Pauta - Almacen Maratón | kiosko galletitas dulces | Kiosko sin tacc | MS Almacen Sin tacc y veganos | Sin cucarda Financiacion | Almacén | Desayuno y Golosinas | CyberMonday - Super - TODO 2do al 80% | CyberMonday - Super - Sin Tacc | Ofertazos - Todo 2da al 70% | M. 08-09 - Perfu y Almacen 2da al 70% | Filtro - Mas Club - Almacen Lacteos y galletitas | Especial Celíacos | Licencia DC | Especial Almacén - General | Especial Almacén - Desayuno | DESAYUNA-PREPARÁ TU SEMANA | Postres - PREPARÁ TU SEMANA | Mas Club Lunes 15% | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletitas-chocolate-smams-250-gr-2/p,123136,123136,3454,Almacen
7622300829568,13062023,Galletitas Chocolate Terrabusi Variedad 300 Gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Simples,Variedad,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | kiosko galletitas dulces | MS Almacen alfajores y galletitas | MS Almacen galletitas | Sin cucarda Financiacion | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Galletitas | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletitas-chocolate-terrabusi-variedad-300-gr-2/p,33945,33942,3454,Almacen
7790040677005,3042035,Galletitas Chocolate Tortitas 125 Gr,Desayunos Y Meriendas,Galletitas Dulces > Galletitas Rellenas,Tortitas,,0.0,0.0,"Más Online | Almacén | leyDeGondolas | 10 - Galletitas Selección | Pauta - Almacen Maratón | kiosko galletitas dulces | MS Almacen alfajores y galletitas | MS Almacen galletitas | Sin cucarda Financiacion | Aniversario - Galletitas y pastas | Flash- Galletitas Dulces 3x2 | BF - Filtro - Galletitas y Cereales | BF - Todo 3X2 | Dia del amigo - Merendá con amigos | Dia del amigo - Filtro - Galletitas | Especial Almacén - General | Especial Almacén - Desayuno | Llevás 2, 2da al 70% - Exclusivo online - gian especial super febrero | MAS CLUB 2 - EVENTOS | Desayuno 2 -PREPARÁ TU SEMANA | Mas Club Lunes 15% | Apertura Campana Total | Almacen | Capsulas y Galletitas Dulces - OP | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/galletitas-chocolate-tortitas-125-gr-2/p,13205,13205,3454,Almacen
7798125810521,149054067,Galletitas Cintitas Crocantes Jamon Tostex 125 Gr,Desayunos Y Meriendas,"Tostadas, Grisines Y Marineras",Tostex,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko galletitas saladas | Sin cucarda Financiacion | Navidad 22 - Picada | Navidad 22 - Filtro - Galletitas Saladas | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletitas-cintitas-crocantes-jamon-tostex-125-gr-2/p,129285,129285,3454,Almacen
7798125810439,23095446,Galletitas Cintitas Crocantes Light Tostex 125 Gr,Snacks,Snacks Salados > Otros Snacks,Tostex,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko snack | Sin cucarda Financiacion | Vuelta al Cole - Snacks | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletitas-cintitas-crocantes-light-tostex-125-gr-2/p,37120,37117,3454,Almacen
7798125810446,23095448,Galletitas Cintitas Crocantes Semillas Tostex 125 Gr,Desayunos Y Meriendas,"Tostadas, Grisines Y Marineras",Tostex,,0.0,0.0,Más Online | Almacén | leyDeGondolas | kiosko galletitas saladas | Sin cucarda Financiacion | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/galletitas-cintitas-crocantes-semillas-tostex-125-gr-2/p,37121,37118,3454,Almacen
