COD;EAN;PRODUCTO;CATEGORIA;SUBCATEGORIA;MARCA;FABRICANTE;PRECIO_LISTA;PRECIO_OFERTA;TIPO_OFERTA;FECHA;ID_BANDERA;BANDERA
;7,79134E+12;LECHE CHOCOLATADA CINDOR 200CC;Lacteos;Chocolatada;Cindor;Danone;1977;;;16/5/2025;022-001-10000;La Gallega
;7,79079E+12;LECHE CHOCOLATADA ILOLAY 1LT;Lacteos;Chocolatada;ilolay;Savencia;2709;;;16/5/2025;022-001-10000;La Gallega
;7,79079E+12;LECHE CHOCOLATADA ILOLAY 200CC;Lacteos;Chocolatada;ilolay;Savencia;1301;;;16/5/2025;022-001-10000;La Gallega
;7,79134E+12;LECHE CHOCOLATADA LA SERENISIMA 1LT;Lacteos;Chocolatada;La Serenisima;Danone;3514;;;16/5/2025;022-001-10000;La Gallega
;7,79134E+12;LECHE CHOCOLATADA LA SERENISIMA 200CC;Lacteos;Chocolatada;La Serenisima;Danone;1286;;;16/5/2025;022-001-10000;La Gallega
;7,79482E+12;LECHE CHOCOLATADA MILKAUT 1LT;Lacteos;Chocolatada;Milkaut;Savencia;3265;;;16/5/2025;022-001-10000;La Gallega
;7,79482E+12;LECHE CHOCOLATADA MILKAUT 200CC;Lacteos;Chocolatada;Milkaut;Savencia;920;;;16/5/2025;022-001-10000;La Gallega
;7,79391E+12;LECHE CHOCOLATADA TREGAR 1LT;Lacteos;Chocolatada;Tregar;Garcia Hnos;2899;;;16/5/2025;022-001-10000;La Gallega
;7,79391E+12;LECHE CHOCOLATADA TREGAR 200CC;Lacteos;Chocolatada;Tregar;Garcia Hnos;1042;;;16/5/2025;022-001-10000;La Gallega
;7,79079E+12;LECHE ILOLAY TETRA 1LT;Lacteos;Leche;ilolay;Savencia;1779;;;16/5/2025;022-001-10000;La Gallega
;7,79074E+12;LECHE LA SERENISIMA SACHET 1LT;Lacteos;Leche;La Serenisima;Mastellone;1517;;;16/5/2025;022-001-10000;La Gallega
;7,79482E+12;LECHE MILKAUT TETRA 1LT;Lacteos;Leche;Milkaut;Savencia;1714;;;16/5/2025;022-001-10000;La Gallega
;7,79079E+12;LECHE POLVO ILOLAY ENTERA 800GR;Lacteos;Leche Polvo;ilolay;;10376;;;16/5/2025;022-001-10000;La Gallega
;7,79482E+12;LECHE POLVO MILKAUT DESCREMADA 800GR;Lacteos;Leche Polvo;Milkaut;;10501;;;16/5/2025;022-001-10000;La Gallega
;7,7981E+12;LECHE POLVO PURISIMA ENTERA 800GR;Lacteos;Leche Polvo;Purisima;La Sibilia;9225;;;16/5/2025;022-001-10000;La Gallega
;7,79079E+12;MANTECA ILOLAY 100GR;Lacteos;Manteca;ilolay;Savencia;1817;;;16/5/2025;022-001-10000;La Gallega
;7,79079E+12;MANTECA ILOLAY 200GR;Lacteos;Manteca;ilolay;Savencia;3451;;;16/5/2025;022-001-10000;La Gallega
;7,7904E+12;MANTECA LA PAULINA 100GR;Lacteos;Manteca;La Paulina;Saputo;1747;;;16/5/2025;022-001-10000;La Gallega
;7,7904E+12;MANTECA LA PAULINA 200GR;Lacteos;Manteca;La Paulina;Saputo;3469;;;16/5/2025;022-001-10000;La Gallega
;7,79394E+12;MANTECA LA SERENISIMA 200GR;Lacteos;Manteca;La Serenisima;Mastellone;3089;;;16/5/2025;022-001-10000;La Gallega
;7,79482E+12;MANTECA MILKAUT 100GR;Lacteos;Manteca;Milkaut;Savencia;1990;;;16/5/2025;022-001-10000;La Gallega
;7,79482E+12;MANTECA MILKAUT 200GR;Lacteos;Manteca;Milkaut;Savencia;3847;;;16/5/2025;022-001-10000;La Gallega
;7,79134E+12;POSTRE DANETTE 95GR;Lacteos;Postre;Danette;Danone;1150;;;16/5/2025;022-001-10000;La Gallega
;7,79134E+12;POSTRE FLAN DANETTE 95GR;Lacteos;Flan;Danette;Danone;1150;;;16/5/2025;022-001-10000;La Gallega
;7,79079E+12;POSTRE ILOLAY 120GR;Lacteos;Postre;Serenito;Danone;976;;;16/5/2025;022-001-10000;La Gallega
;7,79134E+12;POSTRE LA SERENISIMA 95GR;Lacteos;Postre;Tregar;Garcia Hnos;1015;;;16/5/2025;022-001-10000;La Gallega
;7,79134E+12;POSTRE SERENITO 95GR;Lacteos;Provoleta;La Serenisima;Mastellone;1516;;;16/5/2025;022-001-10000;La Gallega
